1 qid:225 1:0.2 2:45 3:2727 4:9.21315661086 # 225_awful
6 qid:225 1:0.166666666667 2:8 3:2405 4:4.37542148344 # 225_dismal
7 qid:225 1:0.25 2:39 3:4224 4:6.73514510239 # 225_grim
4 qid:225 1:0.1 2:7 3:1260 4:5.05910880236 # 225_depressing
3 qid:226 1:0.166666666667 2:597 3:51155 4:4.22549367791 # 226_severe
6 qid:226 1:0.0909090909091 2:0 3:698 4:1.59031395093 # 226_unrelenting
2 qid:226 1:0.2 2:45 3:2727 4:3.9714233088 # 226_awful
5 qid:226 1:0.25 2:39 3:4224 4:3.2858995857 # 226_grim
4 qid:226 1:0.2 2:190 3:14855 4:3.7854552113 # 226_harsh
7 qid:226 1:0.166666666667 2:8 3:1447 4:2.37195186553 # 226_gloomy
1 qid:226 1:0.111111111111 2:1804 3:95772 4:6.75877123279 # 226_difficult
7 qid:226 1:0.111111111111 2:12 3:1123 4:1.86836471107 # 226_harrowing
3 qid:227 1:0.2 2:149 3:16725 4:1.5094032229 # 227_stern
2 qid:227 1:0.2 2:190 3:14855 4:1.77595465795 # 227_harsh
5 qid:227 1:0.1 2:13 3:2463 4:0.50939770032 # 227_forbidding
3 qid:227 1:0.166666666667 2:597 3:51155 4:1.71074933514 # 227_severe
4 qid:227 1:0.166666666667 2:8 3:1447 4:1.66954333398 # 227_gloomy
6 qid:227 1:0.25 2:39 3:4224 4:2.13729480896 # 227_grim
1 qid:227 1:0.142857142857 2:1023 3:69873 4:2.7131620864 # 227_serious
1 qid:228 1:0.25 2:39 3:4224 4:2.37993465126 # 228_grim
3 qid:228 1:0.1 2:7 3:1260 4:1.27720724622 # 228_depressing
4 qid:228 1:0.166666666667 2:8 3:1447 4:1.48960467581 # 228_gloomy
6 qid:228 1:0.111111111111 2:5 3:1284 4:1.2648450054 # 228_appalling
7 qid:228 1:0.2 2:12 3:2718 4:1.80988843605 # 228_bleak
5 qid:228 1:0.25 2:52 3:4488 4:1.60957792051 # 228_dire
2 qid:228 1:0.25 2:1956 3:104872 4:2.14536051698 # 228_dark
2 qid:229 1:0.166666666667 2:8 3:2405 4:2.62083151476 # 229_dismal
3 qid:229 1:0.25 2:39 3:4224 4:3.13148966444 # 229_grim
2 qid:229 1:0.166666666667 2:8 3:1447 4:2.64635082946 # 229_gloomy
4 qid:229 1:0.166666666667 2:597 3:51155 4:3.02870340325 # 229_severe
5 qid:229 1:0.25 2:52 3:4488 4:2.27707190567 # 229_dire
1 qid:229 1:0.0909090909091 2:0 3:141 4:-0.189488283035 # 229_unpromising
2 qid:230 1:0.0909090909091 2:0 3:0 4:0 # 230_say falsely
1 qid:230 1:0.333333333333 2:417 3:31265 4:3.06011059504 # 230_lie
4 qid:230 1:0.333333333333 2:8 3:303 4:-0.749065414815 # 230_fib
3 qid:230 1:0.0625 2:0 3:0 4:0 # 230_say untruthfully
2 qid:231 1:0.333333333333 2:417 3:31265 4:10.6604804926 # 231_lie
5 qid:231 1:0.1 2:1 3:291 4:0.553379823951 # 231_falsehoods
1 qid:231 1:0.5 2:62443 3:3384918 4:16.3373340011 # 231_be
4 qid:231 1:0.166666666667 2:731 3:92929 4:13.5698406783 # 231_remain
6 qid:231 1:0.125 2:0 3:86 4:-2.12021765067 # 231_untruths
3 qid:231 1:0.25 2:330 3:21493 4:11.6725240431 # 231_wait
4 qid:232 1:0.142857142857 2:1 3:202 4:0.457962136936 # 232_recline
2 qid:232 1:0.333333333333 2:8870 3:229934 4:1.7693724817 # 232_get
5 qid:232 1:0.05 2:0 3:0 4:0 # 232_recline horizontally
2 qid:232 1:0.25 2:2086 3:150697 4:1.93274760165 # 232_rest
1 qid:232 1:0.333333333333 2:417 3:31265 4:2.10850276031 # 232_lie
3 qid:232 1:0.0909090909091 2:0 3:0 4:0 # 232_stretch out
5 qid:233 1:0.0769230769231 2:0 3:0 4:0 # 233_had direction
3 qid:233 1:0.333333333333 2:417 3:31265 4:4.80656648983 # 233_lie
2 qid:233 1:0.2 2:8392 3:572677 4:7.38496839558 # 233_place
4 qid:233 1:0.166666666667 2:203 3:28217 4:4.76922375355 # 233_extend
1 qid:233 1:0.333333333333 2:4746 3:185638 4:8.26598379599 # 233_put
1 qid:234 1:0.0833333333333 2:0 3:0 4:0 # 234_can be found
2 qid:234 1:0.1 2:0 3:0 4:0 # 234_be located
3 qid:234 1:0.142857142857 2:0 3:0 4:0 # 234_be bury
4 qid:234 1:0.25 2:2086 3:150697 4:9.43277963204 # 234_rest
3 qid:234 1:0.25 2:460 3:16640 4:6.23291088117 # 234_hide
5 qid:234 1:0.333333333333 2:417 3:31265 4:6.29203184922 # 234_lie
5 qid:234 1:0.166666666667 2:731 3:92929 4:8.04111098718 # 234_remain
1 qid:235 1:0.25 2:1303 3:71232 4:8.07219250768 # 235_stay
4 qid:235 1:0.142857142857 2:1 3:202 4:-0.895461148828 # 235_recline
3 qid:235 1:0.0909090909091 2:0 3:0 4:0 # 235_stretch out
2 qid:235 1:0.333333333333 2:417 3:31265 4:6.38376961092 # 235_lie
5 qid:235 1:0.05 2:0 3:0 4:0 # 235_recline horizontally
4 qid:236 1:0.142857142857 2:1 3:202 4:-0.73883240855 # 236_recline
5 qid:236 1:0.047619047619 2:0 3:0 4:0 # 236_reclined horizontally
2 qid:236 1:0.333333333333 2:417 3:31265 4:4.9797710194 # 236_lie
3 qid:236 1:0.25 2:2086 3:150697 4:7.23215114006 # 236_rest
1 qid:236 1:0.5 2:62443 3:3384918 4:6.60004882717 # 236_be
4 qid:237 1:0.125 2:2313 3:290860 4:2.40881209365 # 237_position
3 qid:237 1:0.333333333333 2:417 3:31265 4:1.79716876034 # 237_lie
5 qid:237 1:0.333333333333 2:438 3:23851 4:2.05730903829 # 237_sit
6 qid:237 1:0.142857142857 2:169 3:8908 4:1.3040593634 # 237_resting
2 qid:237 1:0.2 2:8392 3:572677 4:2.57179777507 # 237_place
1 qid:237 1:0.125 2:0 3:0 4:0 # 237_that was
3 qid:238 1:0.0625 2:0 3:0 4:0 # 238_telling untruths
2 qid:238 1:0.142857142857 2:16 3:1380 4:1.63908882917 # 238_deceive
7 qid:238 1:0.333333333333 2:8 3:303 4:-0.198949632296 # 238_fib
4 qid:238 1:0.142857142857 2:5 3:319 4:0.597689122866 # 238_falsify
1 qid:238 1:0.333333333333 2:417 3:31265 4:5.57606548934 # 238_lie
5 qid:238 1:0.0555555555556 2:0 3:0 4:0 # 238_telling falsehoods
6 qid:238 1:0.142857142857 2:0 3:6 4:-1.14209937429 # 238_fibbing
6 qid:239 1:0.142857142857 2:78 3:7597 4:2.297208136 # 239_arrange
1 qid:239 1:0.333333333333 2:417 3:31265 4:5.15450102776 # 239_lie
3 qid:239 1:0.142857142857 2:169 3:8908 4:3.62714535866 # 239_resting
4 qid:239 1:0.142857142857 2:0 3:329 4:-1.25717270402 # 239_situate
2 qid:239 1:0.333333333333 2:570 3:42368 4:4.79266054596 # 239_lay
5 qid:239 1:0.2 2:1935 3:113555 4:5.74618075464 # 239_leave
2 qid:240 1:0.1 2:69 3:3792 4:4.64552719905 # 240_unpleasant
4 qid:240 1:0.125 2:5 3:456 4:0.0553899864726 # 240_spiteful
3 qid:240 1:0.142857142857 2:51 3:5921 4:4.8917008108 # 240_vicious
2 qid:240 1:0.2 2:53 3:3558 4:5.88053543369 # 240_nasty
1 qid:240 1:0.125 2:91 3:4238 4:5.08314056162 # 240_horrible
2 qid:241 1:0.1 2:69 3:3792 4:2.11299708689 # 241_unpleasant
5 qid:241 1:0.0833333333333 2:6 3:477 4:0.729013073312 # 241_disagreeable
6 qid:241 1:0.125 2:5 3:456 4:0.709187021531 # 241_spiteful
4 qid:241 1:0.2 2:53 3:3558 4:3.01372241501 # 241_nasty
1 qid:241 1:0.25 2:3391 3:54356 4:4.13712645467 # 241_mean
3 qid:241 1:0.111111111111 2:46 3:3352 4:1.37819084869 # 241_malicious
3 qid:242 1:0.0833333333333 2:6 3:477 4:0.151783362926 # 242_disagreeable
1 qid:242 1:0.1 2:69 3:3792 4:1.59982723032 # 242_unpleasant
3 qid:242 1:0.0833333333333 2:7 3:927 4:0.790316746292 # 242_inhospitable
2 qid:242 1:0.2 2:53 3:3558 4:2.30432024565 # 242_nasty
1 qid:243 1:0.25 2:3391 3:54356 4:4.35643548348 # 243_mean
2 qid:243 1:0.1 2:69 3:3792 4:1.90107351082 # 243_unpleasant
4 qid:243 1:0.111111111111 2:46 3:3352 4:0.62917911835 # 243_malicious
3 qid:243 1:0.2 2:53 3:3558 4:2.61495638833 # 243_nasty
5 qid:243 1:0.0909090909091 2:6 3:442 4:0.275557492193 # 243_unpalatable
4 qid:244 1:0.111111111111 2:46 3:3352 4:1.49483885592 # 244_malicious
6 qid:244 1:0.1 2:0 3:670 4:0.106360518631 # 244_vindictive
2 qid:244 1:0.2 2:53 3:3558 4:5.1311139617 # 244_nasty
3 qid:244 1:0.0833333333333 2:6 3:477 4:-0.641702259401 # 244_disagreeable
1 qid:244 1:0.1 2:69 3:3792 4:2.68425172718 # 244_unpleasant
5 qid:244 1:0.142857142857 2:181 3:7242 4:4.14875796986 # 244_painful
5 qid:245 1:0.125 2:5 3:456 4:0.018938159666 # 245_spiteful
2 qid:245 1:0.1 2:69 3:3792 4:1.27237781319 # 245_unpleasant
1 qid:245 1:0.2 2:53 3:3558 4:2.23768407469 # 245_nasty
3 qid:245 1:0.25 2:3391 3:54356 4:3.54591826176 # 245_mean
4 qid:245 1:0.142857142857 2:51 3:5921 4:1.7256445118 # 245_vicious
2 qid:246 1:0.166666666667 2:177 3:15345 4:3.56876860281 # 246_bitter
3 qid:246 1:0.125 2:91 3:4238 4:2.92129564586 # 246_horrible
1 qid:246 1:0.333333333333 2:3300 3:73406 4:5.46427063561 # 246_bad
4 qid:246 1:0.1 2:69 3:3792 4:2.94990975933 # 246_unpleasant
5 qid:246 1:0.2 2:53 3:3558 4:4.02302448378 # 246_nasty
6 qid:246 1:0.25 2:109 3:7987 4:2.55281788706 # 246_foul
2 qid:247 1:0.1 2:24 3:6707 4:3.14561367773 # 247_formidable
6 qid:247 1:0.1 2:69 3:3792 4:3.27361843029 # 247_unpleasant
3 qid:247 1:0.2 2:254 3:14572 4:4.55453042132 # 247_dirty
2 qid:247 1:0.25 2:3391 3:54356 4:7.94851554882 # 247_mean
5 qid:247 1:0.125 2:91 3:4238 4:4.08825014664 # 247_horrible
4 qid:247 1:0.142857142857 2:51 3:5921 4:4.24548811941 # 247_vicious
1 qid:247 1:0.111111111111 2:1051 3:37713 4:6.29119333634 # 247_dangerous
2 qid:247 1:0.2 2:53 3:3558 4:4.82188612372 # 247_nasty
3 qid:248 1:0.0769230769231 2:12 3:1090 4:1.52238644112 # 248_objectionable
1 qid:248 1:0.1 2:69 3:3792 4:2.69197623737 # 248_unpleasant
4 qid:248 1:0.2 2:53 3:3558 4:3.07379162901 # 248_nasty
2 qid:248 1:0.125 2:70 3:2381 4:2.42969307043 # 248_annoying
3 qid:249 1:0.1 2:69 3:3792 4:2.71617398558 # 249_unpleasant
1 qid:249 1:0.333333333333 2:3300 3:73406 4:6.41063224995 # 249_bad
6 qid:249 1:0.0769230769231 2:12 3:1090 4:1.88251194162 # 249_objectionable
6 qid:249 1:0.111111111111 2:346 3:49765 4:4.25504147954 # 249_offensive
5 qid:249 1:0.25 2:3391 3:54356 4:6.61560043584 # 249_mean
2 qid:249 1:0.111111111111 2:46 3:3352 4:3.30458705125 # 249_malicious
4 qid:249 1:0.2 2:53 3:3558 4:3.8626270316 # 249_nasty
2 qid:250 1:0.166666666667 2:1598 3:133203 4:5.98647582923 # 250_nearly
1 qid:250 1:0.166666666667 2:3834 3:212821 4:6.71780319372 # 250_almost
2 qid:251 1:0.166666666667 2:1598 3:133203 4:3.6904426255 # 251_nearly
1 qid:251 1:0.166666666667 2:3834 3:212821 4:3.85105721664 # 251_almost
2 qid:252 1:0.0909090909091 2:72 3:10395 4:3.25773529854 # 252_practically
3 qid:252 1:0.166666666667 2:1598 3:133203 4:9.14692482194 # 252_nearly
1 qid:252 1:0.166666666667 2:3834 3:212821 4:9.16304532789 # 252_almost
1 qid:253 1:0.0769230769231 2:823 3:214953 4:8.96840929153 # 253_approximately
2 qid:253 1:0.166666666667 2:3834 3:212821 4:12.6788121896 # 253_almost
2 qid:253 1:0.166666666667 2:1598 3:133203 4:13.1517236853 # 253_nearly
2 qid:254 1:0.0909090909091 2:72 3:10395 4:3.511649105 # 254_practically
1 qid:254 1:0.166666666667 2:3834 3:212821 4:6.73114282754 # 254_almost
3 qid:254 1:0.0769230769231 2:823 3:214953 4:4.4978672488 # 254_approximately
2 qid:254 1:0.166666666667 2:1598 3:133203 4:6.46548374443 # 254_nearly
5 qid:255 1:0.166666666667 2:251 3:8351 4:2.81247229481 # 255_anyway
4 qid:255 1:0.166666666667 2:1598 3:133203 4:3.28948189985 # 255_nearly
3 qid:255 1:0.125 2:18 3:3877 4:0.735422646096 # 255_remotely
1 qid:255 1:0.0555555555556 2:0 3:0 4:0 # 255_even approximately
2 qid:255 1:0.0769230769231 2:0 3:0 4:0 # 255_anywhere near
2 qid:255 1:0.166666666667 2:3834 3:212821 4:3.5424824633 # 255_almost
2 qid:256 1:0.166666666667 2:1598 3:133203 4:16.430328689 # 256_nearly
1 qid:256 1:0.166666666667 2:3834 3:212821 4:16.3820355749 # 256_almost
2 qid:257 1:0.166666666667 2:1598 3:133203 4:12.0997411067 # 257_nearly
1 qid:257 1:0.166666666667 2:3834 3:212821 4:12.3656771958 # 257_almost
4 qid:258 1:0.0555555555556 2:0 3:0 4:0 # 258_even approximately
6 qid:258 1:0.166666666667 2:251 3:8351 4:9.03716378204 # 258_anyway
5 qid:258 1:0.0769230769231 2:0 3:0 4:0 # 258_anything like
3 qid:258 1:0.166666666667 2:1598 3:133203 4:10.1015729125 # 258_nearly
1 qid:258 1:0.2 2:1753 3:78750 4:9.33876815527 # 258_quite
2 qid:258 1:0.25 2:3429 3:289025 4:9.78890099801 # 258_half
7 qid:258 1:0.166666666667 2:3834 3:212821 4:11.177782242 # 258_almost
2 qid:259 1:0.166666666667 2:1598 3:133203 4:10.0661692365 # 259_nearly
1 qid:259 1:0.166666666667 2:3834 3:212821 4:10.2199600605 # 259_almost
3 qid:259 1:0.0769230769231 2:823 3:214953 4:6.15818085324 # 259_approximately
1 qid:260 1:0.125 2:0 3:0 4:0.846135145925 # 260_open-air
2 qid:260 1:0.142857142857 2:195 3:30945 4:6.12132153205 # 260_outdoor
4 qid:260 1:0.0769230769231 2:0 3:0 4:0 # 260_outward-bound
3 qid:260 1:0.142857142857 2:2609 3:189753 4:9.87650916347 # 260_outside
3 qid:261 1:0.125 2:0 3:0 4:2.53059573277 # 261_open-air
2 qid:261 1:0.142857142857 2:2609 3:189753 4:14.5329857701 # 261_outside
1 qid:261 1:0.142857142857 2:195 3:30945 4:11.5237797089 # 261_outdoor
4 qid:261 1:0.0769230769231 2:0 3:0 4:0 # 261_outward-bound
1 qid:262 1:0.142857142857 2:195 3:30945 4:7.1510140551 # 262_outdoor
2 qid:262 1:0.125 2:542 3:52913 4:7.71693099508 # 262_external
2 qid:262 1:0.142857142857 2:2609 3:189753 4:10.4874202272 # 262_outside
1 qid:263 1:0.111111111111 2:66 3:8559 4:5.02866959189 # 263_uncovered
3 qid:263 1:0.125 2:0 3:0 4:1.87511582114 # 263_open-air
5 qid:263 1:0.142857142857 2:2609 3:189753 4:11.7226637909 # 263_outside
2 qid:263 1:0.125 2:542 3:52913 4:6.0850626358 # 263_external
4 qid:263 1:0.142857142857 2:195 3:30945 4:7.44422467179 # 263_outdoor
1 qid:264 1:0.125 2:0 3:0 4:1.55735021377 # 264_open-air
4 qid:264 1:0.142857142857 2:2609 3:189753 4:7.03441988342 # 264_outside
5 qid:264 1:0.111111111111 2:66 3:8559 4:2.56365161511 # 264_uncovered
2 qid:264 1:0.142857142857 2:195 3:30945 4:4.39464603891 # 264_outdoor
3 qid:264 1:0.125 2:542 3:52913 4:3.82911967966 # 264_external
3 qid:265 1:0.142857142857 2:2609 3:189753 4:8.7390934236 # 265_outside
2 qid:265 1:0.142857142857 2:195 3:30945 4:6.01011775801 # 265_outdoor
1 qid:265 1:0.125 2:0 3:0 4:1.5643240147 # 265_open-air
2 qid:266 1:0.125 2:0 3:0 4:0.885527228604 # 266_open-air
1 qid:266 1:0.142857142857 2:195 3:30945 4:2.04460819535 # 266_outdoor
3 qid:266 1:0.142857142857 2:2609 3:189753 4:2.63420379893 # 266_outside
4 qid:266 1:0.0909090909091 2:0 3:0 4:0.0136199416826 # 266_all-weather
2 qid:266 1:0.125 2:542 3:52913 4:1.67647324684 # 266_external
1 qid:267 1:0.142857142857 2:195 3:30945 4:3.58728741846 # 267_outdoor
2 qid:267 1:0.125 2:36 3:3534 4:2.3946451358 # 267_roadside
4 qid:267 1:0.125 2:0 3:0 4:0.464843361914 # 267_open-air
3 qid:267 1:0.142857142857 2:2609 3:189753 4:5.0031210846 # 267_outside
4 qid:267 1:0.125 2:542 3:52913 4:2.76751330649 # 267_external
2 qid:268 1:0.125 2:0 3:0 4:0.990231515087 # 268_open-air
3 qid:268 1:0.142857142857 2:2609 3:189753 4:9.53197224589 # 268_outside
1 qid:268 1:0.142857142857 2:195 3:30945 4:7.15930878188 # 268_outdoor
3 qid:269 1:0.125 2:0 3:124 4:0.243199195983 # 269_alfresco
3 qid:269 1:0.142857142857 2:2609 3:189753 4:5.80859786263 # 269_outside
2 qid:269 1:0.125 2:0 3:0 4:2.07704181912 # 269_open-air
1 qid:269 1:0.142857142857 2:195 3:30945 4:5.0830679235 # 269_outdoor
1 qid:270 1:0.25 2:756 3:62740 4:6.17819867534 # 270_fair
4 qid:270 1:0.1 2:0 3:0 4:0 # 270_good value
2 qid:270 1:0.25 2:8282 3:269904 4:7.31638401505 # 270_good
5 qid:270 1:0.125 2:29 3:2860 4:3.32343229208 # 270_sensible
4 qid:270 1:0.125 2:326 3:18212 4:4.75983105324 # 270_reliable
3 qid:270 1:0.1 2:158 3:15363 4:5.92610172802 # 270_reasonable
1 qid:271 1:0.1 2:158 3:15363 4:3.64790214197 # 271_reasonable
2 qid:271 1:0.125 2:118 3:12298 4:2.39429970435 # 271_rational
3 qid:271 1:0.125 2:29 3:2860 4:2.35459341767 # 271_sensible
5 qid:271 1:0.0909090909091 2:0 3:0 4:0 # 271_well-judged
4 qid:271 1:0.125 2:730 3:28590 4:2.25796575638 # 271_measured
3 qid:271 1:0.125 2:326 3:18212 4:2.34708020503 # 271_reliable
4 qid:272 1:0.1 2:172 3:13810 4:7.32894632366 # 272_acceptable
3 qid:272 1:0.125 2:241 3:26447 4:5.53267488129 # 272_moderate
6 qid:272 1:0.0909090909091 2:39 3:6008 4:5.55651454708 # 272_inexpensive
1 qid:272 1:0.25 2:756 3:62740 4:7.68388225649 # 272_fair
5 qid:272 1:0.1 2:42 3:9087 4:8.08399389909 # 272_affordable
2 qid:272 1:0.1 2:158 3:15363 4:8.0964519264 # 272_reasonable
2 qid:273 1:0.125 2:118 3:12298 4:2.03600715345 # 273_rational
3 qid:273 1:0.125 2:29 3:2860 4:2.36484632264 # 273_sensible
1 qid:273 1:0.25 2:756 3:62740 4:2.96660418648 # 273_fair
4 qid:273 1:0.1 2:158 3:15363 4:3.25452443881 # 273_reasonable
5 qid:273 1:0.111111111111 2:5 3:3380 4:1.15971639114 # 273_equitable
4 qid:274 1:0.1 2:9 3:1079 4:2.91245111121 # 274_manageable
5 qid:274 1:0.0909090909091 2:366 3:37826 4:8.0918188945 # 274_appropriate
6 qid:274 1:0.0909090909091 2:7 3:858 4:2.11972479352 # 274_justifiable
2 qid:274 1:0.1 2:158 3:15363 4:7.95047204146 # 274_reasonable
2 qid:274 1:0.1 2:172 3:13810 4:7.24303819826 # 274_acceptable
1 qid:274 1:0.25 2:756 3:62740 4:7.22596719373 # 274_fair
3 qid:274 1:0.125 2:241 3:26447 4:4.4524291304 # 274_moderate
3 qid:275 1:0.25 2:756 3:62740 4:4.64740896113 # 275_fair
5 qid:275 1:0.1 2:172 3:13810 4:4.56782727046 # 275_acceptable
2 qid:275 1:0.0909090909091 2:366 3:37826 4:5.31345642836 # 275_appropriate
4 qid:275 1:0.125 2:29 3:2860 4:2.91177306032 # 275_sensible
3 qid:275 1:0.25 2:7896 3:424226 4:5.7383035086 # 275_just
1 qid:275 1:0.1 2:158 3:15363 4:5.01795665813 # 275_reasonable
6 qid:275 1:0.111111111111 2:3 3:660 4:1.47713531823 # 275_tolerable
5 qid:276 1:0.125 2:20 3:4588 4:4.27854610101 # 276_credible
3 qid:276 1:0.1 2:172 3:13810 4:4.56547250295 # 276_acceptable
1 qid:276 1:0.1 2:190 3:33688 4:4.9499342899 # 276_sufficient
4 qid:276 1:0.0909090909091 2:7 3:858 4:1.45449996609 # 276_justifiable
2 qid:276 1:0.1 2:158 3:15363 4:5.04966987851 # 276_reasonable
3 qid:276 1:0.125 2:46 3:14158 4:4.9374043504 # 276_adequate
6 qid:276 1:0.125 2:326 3:18212 4:3.86943388431 # 276_reliable
2 qid:277 1:0.125 2:46 3:14158 4:3.52186152663 # 277_adequate
1 qid:277 1:0.166666666667 2:3131 3:126520 4:5.33072338927 # 277_enough
2 qid:277 1:0.1 2:190 3:33688 4:4.41215945763 # 277_sufficient
2 qid:277 1:0.25 2:756 3:62740 4:4.08069756255 # 277_fair
3 qid:277 1:0.1 2:158 3:15363 4:4.29912289807 # 277_reasonable
1 qid:278 1:0.25 2:8282 3:269904 4:7.02879743964 # 278_good
2 qid:278 1:0.25 2:756 3:62740 4:5.78289287489 # 278_fair
4 qid:278 1:0.1 2:158 3:15363 4:6.97419450462 # 278_reasonable
3 qid:278 1:0.0909090909091 2:0 3:0 4:0 # 278_high enough
5 qid:278 1:0.1 2:172 3:13810 4:6.65039243692 # 278_acceptable
7 qid:278 1:0.166666666667 2:1414 3:101483 4:7.1862263511 # 278_likely
6 qid:278 1:0.1 2:190 3:33688 4:6.81346196085 # 278_sufficient
4 qid:279 1:0.125 2:29 3:2860 4:4.16269222684 # 279_sensible
3 qid:279 1:0.125 2:241 3:26447 4:6.42366061054 # 279_moderate
2 qid:279 1:0.25 2:756 3:62740 4:8.79323464551 # 279_fair
6 qid:279 1:0.0909090909091 2:39 3:6008 4:3.37764953074 # 279_inexpensive
1 qid:279 1:0.1 2:158 3:15363 4:7.82617787175 # 279_reasonable
5 qid:279 1:0.1 2:172 3:13810 4:7.2859905794 # 279_acceptable
1 qid:280 1:0.142857142857 2:5992 3:632255 4:7.59333022871 # 280_general
2 qid:280 1:0.2 2:457 3:52949 4:8.34932979163 # 280_broad
3 qid:280 1:0.2 2:51 3:5411 4:6.25952811957 # 280_vague
5 qid:280 1:0.0909090909091 2:63 3:19882 4:6.52460652387 # 280_preliminary
4 qid:280 1:0.2 2:325 3:24518 4:7.63238876013 # 280_rough
3 qid:280 1:0.0909090909091 2:86 3:9460 4:3.11281959671 # 280_approximate
1 qid:281 1:0.2 2:325 3:24518 4:4.04478848448 # 281_rough
3 qid:281 1:0.166666666667 2:53 3:4567 4:1.19378959691 # 281_coarse
2 qid:281 1:0.25 2:1416 3:72158 4:2.60253621506 # 281_wild
3 qid:281 1:0.2 2:13 3:2489 4:0.50006144593 # 281_uncut
4 qid:281 1:0.166666666667 2:45 3:4773 4:2.08612775952 # 281_uneven
1 qid:282 1:0.2 2:325 3:24518 4:6.11218966554 # 282_rough
2 qid:282 1:0.166666666667 2:45 3:4773 4:2.77783073985 # 282_uneven
2 qid:282 1:0.166666666667 2:53 3:4567 4:2.52053175299 # 282_coarse
4 qid:282 1:0.166666666667 2:39 3:1850 4:2.83720105926 # 282_jagged
3 qid:282 1:0.1 2:106 3:8190 4:3.36938331912 # 282_unfinished
4 qid:283 1:0.142857142857 2:3 3:260 4:-0.32949201082 # 283_inexact
2 qid:283 1:0.2 2:325 3:24518 4:3.25442558982 # 283_rough
1 qid:283 1:0.0909090909091 2:86 3:9460 4:2.84913742972 # 283_approximate
3 qid:283 1:0.0909090909091 2:15 3:2606 4:1.17397314267 # 283_rudimentary
3 qid:284 1:0.142857142857 2:3 3:260 4:-0.438216115183 # 284_inexact
2 qid:284 1:0.2 2:325 3:24518 4:3.82914963389 # 284_rough
3 qid:284 1:0.0909090909091 2:15 3:2606 4:1.09751696627 # 284_rudimentary
1 qid:284 1:0.0909090909091 2:86 3:9460 4:2.67189088196 # 284_approximate
1 qid:285 1:0.0909090909091 2:86 3:9460 4:2.53178064524 # 285_approximate
4 qid:285 1:0.142857142857 2:3 3:260 4:-0.447106637008 # 285_inexact
2 qid:285 1:0.2 2:325 3:24518 4:3.78553051199 # 285_rough
3 qid:285 1:0.166666666667 2:157269 3:83855 4:3.89213143713 # 285_simple
2 qid:286 1:0.25 2:3032 3:112471 4:2.80253230682 # 286_hard
3 qid:286 1:0.111111111111 2:0 3:0 4:0 # 286_hard time
1 qid:286 1:0.111111111111 2:1804 3:95772 4:2.92710906597 # 286_difficult
4 qid:286 1:0.2 2:190 3:14855 4:1.74412037533 # 286_harsh
4 qid:286 1:0.2 2:241 3:16946 4:2.435633324 # 286_tough
6 qid:286 1:0.111111111111 2:81 3:13860 4:1.74273760122 # 286_demanding
5 qid:286 1:0.2 2:325 3:24518 4:2.61593440731 # 286_rough
4 qid:287 1:0.1 2:0 3:0 4:0 # 287_not smooth
5 qid:287 1:0.2 2:1715 3:91861 4:5.28713821173 # 287_basic
3 qid:287 1:0.1 2:106 3:8190 4:3.58086494875 # 287_unfinished
1 qid:287 1:0.2 2:325 3:24518 4:5.96887589774 # 287_rough
6 qid:287 1:0.2 2:124 3:9274 4:3.42500183443 # 287_crude
2 qid:287 1:0.111111111111 2:132 3:12194 4:2.73076453002 # 287_irregular
7 qid:287 1:0.0909090909091 2:15 3:2606 4:1.48219962131 # 287_rudimentary
3 qid:288 1:0.2 2:325 3:24518 4:2.46996863524 # 288_rough
1 qid:288 1:0.111111111111 2:1051 3:37713 4:1.95076770449 # 288_dangerous
6 qid:288 1:0.142857142857 2:4 3:93 4:-0.266551354271 # 288_uncivil
4 qid:288 1:0.25 2:1572 3:103651 4:2.70394400558 # 288_poor
2 qid:288 1:0.142857142857 2:545 3:35373 4:1.57625042619 # 288_violent
5 qid:288 1:0.1 2:14 3:1359 4:0.538230151579 # 288_disorderly
6 qid:288 1:0.111111111111 2:4 3:350 4:0.0406652453207 # 288_unrefined
7 qid:288 1:0.142857142857 2:3 3:963 4:0.827570595085 # 288_raucous
2 qid:289 1:0.2 2:241 3:16946 4:1.94954762691 # 289_tough
5 qid:289 1:0.0909090909091 2:15 3:2606 4:0.255955520939 # 289_rudimentary
3 qid:289 1:0.1 2:69 3:3792 4:0.824059114154 # 289_unpleasant
3 qid:289 1:0.2 2:325 3:24518 4:1.85135048968 # 289_rough
4 qid:289 1:0.111111111111 2:44 3:2880 4:0.366464185016 # 289_imperfect
1 qid:289 1:0.111111111111 2:1804 3:95772 4:2.11478981036 # 289_difficult
4 qid:290 1:0.125 2:53 3:5070 4:3.27789470431 # 290_organise
1 qid:290 1:0.166666666667 2:109 3:6019 4:5.31606632565 # 290_govern
5 qid:290 1:0.142857142857 2:3714 3:305710 4:8.81828515249 # 290_control
2 qid:290 1:0.333333333333 2:3432 3:320811 4:9.10319709879 # 290_run
3 qid:290 1:0.166666666667 2:251 3:31498 4:6.62220990821 # 290_manage
2 qid:291 1:0.142857142857 2:347 3:60027 4:1.63024269838 # 291_operate
1 qid:291 1:0.142857142857 2:3330 3:272225 4:2.99145498695 # 291_working
2 qid:291 1:0.0909090909091 2:82 3:12554 4:1.29939785783 # 291_functioning
3 qid:291 1:0.125 2:1434 3:249939 4:2.49291295576 # 291_training
